# Official 通用规范汉字 readings from mozillazg/pinyin-data kTGHZ2013
# Frequency copied from the character unigram so alternate readings stay typeable.
fu	5	呋
fu	3	郛
fu	2	咐
fu	2	琈
fu	2	茯
fu	2	趺
fu	2	黼
fu	1	㕮
fu	1	㳇
fu	1	幞
fu	1	稃
fu	1	簠
fu	1	绂
fu	1	绋
fu	1	罘
fu	1	蚨
fu	1	蜉
fu	1	蝮
fu	1	讣
fu	1	赙
fu	1	跗
fu	1	韨
fu	1	驸
fu	1	鲋
fu	1	黻
fu	1	𫓧
fu	1	𫖯
ga	1025	夹
ga	394	咖
ga	269	伽
ga	211	嘎
ga	87	噶
ga	80	戛
ga	80	旮
ga	28	尬
ga	9	尕
ga	9	钆
ga	2	尜
gai	47800	该
gai	2400	盖
gai	2159	改
gai	241	芥
gai	80	概
gai	80	溉
gai	80	𬮿
gai	60	钙
gai	57	陔
gai	11	垓
gai	1	丐
gai	1	戤
gai	1	晐
gai	1	荄
gai	1	赅
gan	27619	干
gan	6118	敢
gan	2611	赶
gan	1229	感
gan	1015	赣
gan	872	柑
gan	707	秆
gan	661	杆
gan	453	甘
gan	359	肝
gan	80	旰
gan	80	泔
gan	80	淦
gan	80	澉
gan	80	矸
gan	80	虷
gan	80	酐
gan	41	竿
gan	25	尴
gan	18	擀
gan	9	橄
gan	7	绀
gan	2	坩
gan	2	苷
gan	1	㽏
gan	1	玕
gan	1	疳
gan	1	鳡
gang	11064	刚
gang	1290	杠
gang	542	港
gang	335	扛
gang	263	钢
gang	193	矼
gang	174	冈
gang	114	岗
gang	94	缸
gang	80	戆
gang	42	肛
gang	28	纲
gang	2	罡
gang	1	㭎
gang	1	冮
gang	1	堽
gang	1	筻
gang	1	鿍
gao	20122	搞
gao	12148	高
gao	958	告
gao	347	糕
gao	160	稿
gao	153	膏
gao	80	槁
gao	80	皋
gao	80	睾
gao	80	镐
gao	11	杲
gao	10	篙
gao	10	缟
gao	7	羔
gao	5	锆
gao	3	藁
gao	1	槔
gao	1	筶
gao	1	诰
gao	1	郜
ge	148111	个
ge	4364	哥
ge	4105	歌
ge	2841	咯
ge	2733	格
ge	2190	各
ge	1703	蛤
ge	1151	隔
ge	888	合
ge	880	葛
ge	826	割
ge	667	戈
ge	314	铬
ge	301	搁
ge	208	嗝
ge	100	硌
ge	96	盖
ge	80	仡
ge	80	圪
ge	80	疙
ge	80	胳
ge	80	袼
ge	80	革
ge	80	饹
ge	80	鬲
ge	55	阁
ge	23	鸽
ge	22	哿
ge	17	镉
ge	16	骼
ge	14	膈
ge	1	塥
ge	1	滆
ge	1	舸
ge	1	虼
gei	232587	给
gen	172998	跟
gen	1240	根
gen	80	亘
gen	80	哏
gen	80	艮
gen	80	茛
geng	56704	更
geng	278	梗
geng	245	颈
geng	116	耕
geng	95	羹
geng	80	哽
geng	80	暅
geng	56	耿
geng	17	庚
geng	13	埂
geng	2	鲠
geng	1	浭
geng	1	绠
geng	1	赓
geng	1	鹒
geng	1	𬒔
gong	1103	共
gong	1032	供
gong	802	工
gong	678	宫
gong	511	公
gong	324	弓
gong	228	攻
gong	142	功
gong	98	拱
gong	94	躬
gong	90	恭
gong	81	贡
gong	80	硔
gong	80	蚣
gong	79	汞
gong	28	巩
gong	17	龚
gong	16	肱
gong	1	䢼
gong	1	珙
gong	1	觥
gou	14513	够
gou	13101	狗
gou	1686	钩
gou	626	句
gou	301	勾
gou	178	购
gou	138	沟
gou	80	佝
gou	80	彀
gou	80	枸
gou	76	笱
gou	15	构
gou	9	苟
gou	7	垢
gou	5	雊
gou	2	媾
gou	2	耇
gou	1	姤
gou	1	岣
gou	1	篝
gou	1	缑
gou	1	觏
gou	1	诟
gou	1	遘
gou	1	鞲
gu	2045	贾
gu	1869	雇
gu	898	古
gu	621	谷
gu	542	估
gu	439	骨
gu	413	鼓
gu	409	股
gu	304	菇
gu	262	故
gu	188	顾
gu	166	蛊
gu	136	咕
gu	127	孤
gu	117	沽
gu	85	箍
gu	80	呱
gu	80	嘏
gu	80	梏
gu	80	汩
gu	80	鹄
gu	80	鹘
gu	52	姑
gu	49	瞽
gu	43	固
gu	30	钴
gu	11	牯
gu	11	羖
gu	7	崮
gu	7	榖
gu	6	辜
gu	5	菰
gu	4	毂
gu	1	堌
gu	1	瀔
gu	1	牿
gu	1	痼
gu	1	罟
gu	1	臌
gu	1	蓇
gu	1	蛄
gu	1	觚
gu	1	诂
gu	1	轱
gu	1	酤
gu	1	锢
gu	1	馉
gu	1	鲴
gu	1	鸪
gu	1	𦙶
gua	5992	挂
gua	1054	刮
gua	396	瓜
gua	80	呱
gua	80	坬
gua	80	栝
gua	80	胍
gua	75	剐
gua	73	褂
gua	28	卦
gua	15	寡
gua	4	诖
gua	1	鸹
guai	6947	怪
guai	2534	乖
guai	351	拐
guai	133	掴
guai	80	夬
guan	6787	管
guan	4612	关
guan	4156	官
guan	550	冠
guan	445	罐
guan	310	馆
guan	307	灌
guan	109	观
guan	105	惯
guan	80	琯
guan	80	纶
guan	80	莞
guan	65	棺
guan	56	鹳
guan	48	涫
guan	31	贯
guan	17	倌
guan	6	蒄
guan	3	祼
guan	1	掼
guan	1	毌
guan	1	爟
guan	1	瓘
guan	1	盥
guan	1	筦
guan	1	鳏
guan	1	鳤
guang	3629	光
guang	527	逛
guang	231	广
guang	131	洸
guang	80	咣
guang	22	桄
guang	13	珖
guang	1	垙
guang	1	犷
guang	1	胱
guang	1	𨐈
gui	10351	鬼
gui	3462	癸
gui	2062	归
gui	1346	贵
gui	1011	龟
gui	885	跪
gui	240	诡
gui	161	柜
gui	140	圭
gui	91	硅
gui	80	姽
gui	80	桧
gui	80	炅
gui	80	鲑
gui	65	桂
gui	51	轨
gui	28	瑰
gui	25	规
gui	20	刽
gui	17	闺
gui	9	筀
gui	3	妫
gui	3	庋
gui	1	刿
gui	1	匦
gui	1	宄
gui	1	晷
gui	1	珪
gui	1	皈
gui	1	簋
gui	1	邽
gui	1	鬶
gui	1	鳜
gun	5075	滚
gun	369	棍
gun	99	辊
gun	12	磙
gun	5	衮
gun	1	绲
gun	1	鲧
guo	126905	过
guo	1258	国
guo	568	果
guo	559	裹
guo	359	锅
guo	168	郭
guo	130	粿
guo	80	涡
guo	80	聒
guo	80	蜾
guo	80	馘
guo	2	呙
guo	2	崞
guo	1	埚
guo	1	帼
guo	1	椁
guo	1	腘
guo	1	虢
guo	1	蝈
guo	1	馃
guo	1	𬇹
ha	8196	哈
ha	80	蛤
ha	20	铪
hai	192818	还
hai	36184	嗨
hai	2667	海
hai	2216	害
hai	390	咳
hai	161	骸
hai	90	氦
hai	80	亥
hai	80	咍
hai	80	胲
hai	64	孩
hai	25	骇
hai	10	嗐
hai	1	醢
han	2656	喊
han	699	汗
han	651	焊
han	536	韩
han	520	汉
han	450	含
han	130	憨
han	93	函
han	93	寒
han	81	旱
han	80	垾
han	80	憾
han	80	扞
han	80	捍
han	80	撖
han	80	浛
han	80	犴
han	80	虷
han	60	罕
han	41	悍
han	34	撼
han	33	翰
han	13	蚶
han	5	酣
han	4	涵
han	3	鼾
han	2	晗
han	2	邯
han	2	颔
han	1	㘎
han	1	崡
han	1	嵅
han	1	暵
han	1	瀚
han	1	焓
han	1	琀
han	1	菡
han	1	蔊
han	1	邗
han	1	顸
hang	23301	行
hang	125	巷
hang	104	夯
hang	80	吭
hang	80	杭
hang	80	沆
hang	22	航
hang	3	绗
hang	1	颃
hao	558010	好
hao	22150	号
hao	510	浩
hao	429	豪
hao	201	嚎
hao	159	耗
hao	154	淏
hao	100	蚝
hao	80	皓
hao	80	蒿
hao	80	貉
hao	80	郝
hao	80	鄗
hao	39	壕
hao	30	毫
hao	11	灏
hao	6	昊
hao	4	嚆
hao	2	薅
hao	1	嗥
hao	1	濠
hao	1	皞
hao	1	颢
he	323973	和
he	22343	喝
he	6408	吓
he	1459	河
he	1172	呵
he	918	贺
he	828	何
he	714	盒
he	691	赫
he	557	核
he	403	嗬
he	361	盉
he	340	荷
he	199	褐
he	188	禾
he	187	鹤
he	80	劾
he	80	合
he	80	壑
he	80	曷
he	80	熇
he	80	盍
he	80	纥
he	80	翮
he	80	翯
he	80	菏
he	80	貉
he	80	郃
he	80	隺
he	80	鞨
he	80	颌
he	34	诃
he	17	阖
he	14	阂
he	1	垎
he	1	涸
he	1	饸
he	1	鹖
he	1	龁
he	1	龢
he	1	𬌗
hei	64649	嘿
hei	6103	黑
hei	1	𬭶
hen	365403	很
hen	7033	恨
hen	841	狠
hen	124	痕
hen	1	𬣳
heng	3621	哼
heng	800	行
heng	438	衡
heng	424	亨
heng	169	珩
heng	161	横
heng	80	桁
heng	26	恒
heng	4	鸻
heng	2	蘅
heng	1	堼
heng	1	姮
hong	2659	红
hong	745	哄
hong	353	洪
hong	304	轰
hong	228	弘
hong	175	吽
hong	80	唝
hong	80	虹
hong	80	訇
hong	78	烘
hong	43	宏
hong	34	纮
hong	21	鸿
hong	8	薨
hong	8	黉
hong	5	闳
hong	2	玒
hong	2	讧
hong	1	泓
hong	1	竑
hong	1	翃
hong	1	荭
hong	1	蕻
hong	1	谼
hong	1	𫟹
hong	1	𬭎
hou	41251	后
hou	1094	吼
hou	724	厚
hou	324	猴
hou	260	候
hou	197	侯
hou	102	喉
hou	80	齁
hou	21	鲎
hou	3	骺
hou	1	垕
hou	1	堠
hou	1	瘊
hou	1	篌
hou	1	糇
hou	1	逅
hou	1	郈
hou	1	鲘
hou	1	𬭤
hu	4510	弧
hu	1251	呼
hu	1016	湖
hu	800	和
hu	516	胡
hu	512	虎
hu	403	唬
hu	213	蝴
hu	201	狐
hu	195	壶
hu	170	糊
hu	151	护
hu	145	乎
hu	122	户
hu	101	互
hu	81	忽
hu	80	怙
hu	80	核
hu	80	浒
hu	80	瓠
hu	80	笏
hu	80	觳
hu	80	鹄
hu	80	鹘
hu	45	斛
hu	22	祜
hu	19	惚
hu	16	昒
hu	16	沪
hu	14	扈
hu	10	鹱
hu	7	戽
hu	6	煳
hu	4	淴
hu	2	冱
hu	2	琥
hu	1	唿
hu	1	囫
hu	1	嫭
hu	1	岵
hu	1	昈
hu	1	槲
hu	1	滹
hu	1	烀
hu	1	猢
hu	1	瑚
hu	1	縠
hu	1	葫
hu	1	轷
hu	1	鄠
hu	1	醐
hu	1	鳠
hu	1	鹕
hua	16044	话
hua	10968	花
hua	6820	画
hua	979	滑
hua	830	化
hua	602	划
hua	542	哗
hua	430	华
hua	92	砉
hua	80	觟
hua	57	猾
hua	8	桦
hua	1	婳
hua	1	铧
hua	1	骅
huai	7205	坏
huai	522	怀
huai	217	淮
huai	80	徊
huai	20	踝
huai	4	槐
huan	6654	换
huan	930	环
huan	800	还
huan	574	患
huan	116	獾
huan	108	唤
huan	104	欢
huan	102	缓
huan	80	圜
huan	80	寰
huan	80	擐
huan	80	涣
huan	80	澴
huan	80	痪
huan	80	萑
huan	80	豢
huan	80	郇
huan	50	幻
huan	30	焕
huan	6	浣
huan	5	桓
huan	4	奂
huan	3	镮
huan	3	鲩
huan	2	锾
huan	1	㬊
huan	1	宦
huan	1	峘
huan	1	洹
huan	1	漶
huan	1	缳
huan	1	荁
huan	1	貆
huan	1	逭
huan	1	鬟
huan	1	鹮
huan	1	𤩽
huan	1	𬘫
huang	1324	黄
huang	817	慌
huang	750	谎
huang	553	晃
huang	195	皇
huang	157	蝗
huang	90	荒
huang	80	恍
huang	80	湟
huang	80	潢
huang	55	幌
huang	48	璜
huang	44	煌
huang	24	凰
huang	22	簧
huang	17	徨
huang	13	隍
huang	5	惶
huang	4	遑
huang	1	㿠
huang	1	喤
huang	1	媓
huang	1	滉
huang	1	瑝
huang	1	癀
huang	1	篁
huang	1	肓
huang	1	艎
huang	1	蟥
huang	1	锽
huang	1	鳇
huang	1	𨱑
hui	312399	会
hui	18149	回
hui	4916	毁
hui	996	惠
hui	707	灰
hui	595	恢
hui	277	辉
hui	268	悔
hui	248	晦
hui	245	烩
hui	218	绘
hui	184	挥
hui	123	喙
hui	112	溃
hui	83	汇
hui	80	咴
hui	80	哕
hui	80	彗
hui	80	桧
hui	80	浍
hui	80	烠
hui	80	硊
hui	80	𬭬
hui	68	洄
hui	56	慧
hui	49	徽
hui	16	蕙
hui	16	隳
hui	10	诙
hui	9	诲
hui	8	麾
hui	7	秽
hui	5	贿
hui	4	蛔
hui	2	茴
hui	2	讳
hui	1	㧑
hui	1	卉
hui	1	恚
hui	1	晖
hui	1	橞
hui	1	翙
hui	1	翚
hui	1	荟
hui	1	虺
hui	1	蟪
hui	1	袆
hui	1	𬤝
hun	2336	混
hun	771	婚
hun	310	昏
hun	281	魂
hun	80	惛
hun	80	珲
hun	80	碈
hun	80	荤
hun	68	浑
hun	32	阍
hun	14	溷
hun	9	诨
hun	5	馄
huo	31727	或
huo	5931	活
huo	3363	火
huo	2993	伙
huo	2047	货
huo	800	和
huo	614	霍
huo	399	祸
huo	310	获
huo	180	嚯
huo	89	惑
huo	80	劐
huo	80	嚄
huo	80	攉
huo	80	漷
huo	80	濩
huo	80	藿
huo	80	蠖
huo	80	豁
huo	75	夥
huo	75	镬
huo	1	㸌
huo	1	佸
huo	1	耠
huo	1	钬
huo	1	锪
huo	1	𬴃
ji	4509	及
ji	3411	急
ji	3187	集
ji	3046	妓
ji	2886	既
ji	2617	即
ji	2541	鸡
ji	1941	基
ji	1874	奇
ji	1857	寄
ji	1783	记
ji	1737	系
ji	1619	机
ji	1484	季
ji	1434	吉
ji	1337	级
ji	990	挤
ji	956	期
ji	920	极
ji	800	给
ji	785	几
ji	772	己
ji	501	祭
ji	464	剂
ji	426	计
ji	291	姬
ji	271	藉
ji	226	忌
ji	213	击
ji	140	肌
ji	122	继
ji	105	积
ji	104	籍
ji	100	纪
ji	97	疾
ji	92	脊
ji	82	蓟
ji	80	㴔
ji	80	亟
ji	80	伋
ji	80	伎
ji	80	偈
ji	80	叽
ji	80	唧
ji	80	圾
ji	80	堲
ji	80	嵇
ji	80	技
ji	80	掎
ji	80	暨
ji	80	激
ji	80	犄
ji	80	畸
ji	80	稷
ji	80	稽
ji	80	缉
ji	80	耤
ji	80	荠
ji	80	蕺
ji	80	觭
ji	80	髻
ji	78	冀
ji	55	嫉
ji	52	罽
ji	49	矶
ji	36	辑
ji	27	笈
ji	25	寂
ji	25	饥
ji	22	济
ji	21	汲
ji	20	棘
ji	19	迹
ji	13	戟
ji	12	枅
ji	11	箕
ji	11	鲫
ji	9	际
ji	8	剞
ji	8	岌
ji	7	乩
ji	7	殛
ji	6	嵴
ji	4	畿
ji	4	绩
ji	4	麂
ji	3	鹡
ji	2	屐
ji	1	佶
ji	1	垍
ji	1	墼
ji	1	姞
ji	1	徛
ji	1	悸
ji	1	惎
ji	1	戢
ji	1	楫
ji	1	洎
ji	1	漈
ji	1	瀱
ji	1	玑
ji	1	瘠
ji	1	穄
ji	1	笄
ji	1	羁
ji	1	芨
ji	1	芰
ji	1	蒺
ji	1	虮
ji	1	觊
ji	1	讥
ji	1	赍
ji	1	跻
ji	1	跽
ji	1	蹐
ji	1	霁
ji	1	骥
ji	1	鱾
ji	1	鲚
ji	1	齑
ji	1	𪟝
ji	1	𫌀
ji	1	𫓯
ji	1	𫓹
ji	1	𬯀
ji	1	𬶨
ji	1	𬶭
jia	22081	家
jia	5433	假
jia	4987	加
jia	1532	架
jia	1273	嫁
jia	707	驾
jia	506	价
jia	408	佳
jia	318	嘉
jia	166	甲
jia	150	槚
jia	119	稼
jia	86	钾
jia	81	贾
jia	80	伽
jia	80	夹
jia	80	恝
jia	80	戛
jia	80	瘕
jia	80	茄
jia	80	葭
jia	80	迦
jia	78	岬
jia	60	珈
jia	43	枷
jia	29	颊
jia	26	荚
jia	15	镓
jia	13	痂
jia	5	跏
jia	4	笳
jia	1	斝
jia	1	泇
jia	1	浃
jia	1	胛
jia	1	蛱
jia	1	袈
jia	1	郏
jia	1	铗
jia	1	𬂩
jian	34008	见
jian	5372	间
jian	4149	件
jian	2736	剑
jian	1541	捡
jian	1465	简
jian	1324	剪
jian	1288	建
jian	825	贱
jian	754	箭
jian	688	兼
jian	580	煎
jian	445	尖
jian	416	键
jian	344	舰
jian	324	减
jian	323	溅
jian	295	肩
jian	195	荐
jian	165	拣
jian	155	茧
jian	144	奸
jian	128	监
jian	120	健
jian	112	检
jian	111	碱
jian	83	坚
jian	80	僭
jian	80	搛
jian	80	暕
jian	80	槛
jian	80	湔
jian	80	犍
jian	80	腱
jian	80	菅
jian	80	趼
jian	43	渐
jian	35	柬
jian	28	涧
jian	27	笺
jian	25	蒹
jian	24	谏
jian	20	歼
jian	14	饯
jian	11	睑
jian	10	鉴
jian	9	鲣
jian	8	笕
jian	6	毽
jian	6	篯
jian	5	缄
jian	5	践
jian	5	蹇
jian	4	谫
jian	3	翦
jian	3	艰
jian	3	鹣
jian	2	戬
jian	1	俭
jian	1	戋
jian	1	枧
jian	1	楗
jian	1	牮
jian	1	缣
jian	1	裥
jian	1	謇
jian	1	踺
jian	1	锏
jian	1	鞬
jian	1	鞯
jian	1	鳒
jian	1	𬣡
jiang	61310	将
jiang	15099	讲
jiang	2860	强
jiang	1313	酱
jiang	993	奖
jiang	494	姜
jiang	484	降
jiang	239	江
jiang	174	桨
jiang	155	僵
jiang	95	蒋
jiang	89	浆
jiang	86	匠
jiang	80	洚
jiang	80	虹
jiang	46	礓
jiang	35	犟
jiang	35	膙
jiang	14	疆
jiang	5	绛
jiang	1	弶
jiang	1	糨
jiang	1	缰
jiang	1	耩
jiang	1	茳
jiang	1	豇
jiang	1	鳉
jiao	92723	叫
jiao	8174	教
jiao	4744	脚
jiao	2285	交
jiao	1304	较
jiao	827	觉
jiao	686	角
jiao	572	嚼
jiao	477	搅
jiao	257	酵
jiao	222	浇
jiao	203	焦
jiao	197	跤
jiao	186	矫
jiao	168	校
jiao	145	缴
jiao	135	胶
jiao	86	轿
jiao	80	佼
jiao	80	侥
jiao	80	剿
jiao	80	噍
jiao	80	姣
jiao	80	峤
jiao	80	徼
jiao	80	恔
jiao	80	敫
jiao	80	湫
jiao	80	燋
jiao	80	狡
jiao	80	窖
jiao	80	艽
jiao	80	茭
jiao	80	蕉
jiao	80	醮
jiao	56	饺
jiao	55	绞
jiao	40	礁
jiao	39	娇
jiao	39	皎
jiao	38	郊
jiao	35	鲛
jiao	24	椒
jiao	20	铰
jiao	8	骄
jiao	2	蛟
jiao	1	䴔
jiao	1	僬
jiao	1	峧
jiao	1	斠
jiao	1	滘
jiao	1	漖
jiao	1	璬
jiao	1	皦
jiao	1	皭
jiao	1	藠
jiao	1	鹪
jie	8760	接
jie	5777	街
jie	5533	借
jie	1311	姐
jie	1258	皆
jie	1065	节
jie	940	杰
jie	742	界
jie	622	结
jie	584	届
jie	563	解
jie	560	戒
jie	399	劫
jie	295	阶
jie	286	洁
jie	252	秸
jie	220	揭
jie	196	竭
jie	145	介
jie	145	睫
jie	111	截
jie	86	楷
jie	80	价
jie	80	喈
jie	80	嗟
jie	80	婕
jie	80	悈
jie	80	拮
jie	80	捷
jie	80	桔
jie	80	檞
jie	80	湝
jie	80	碣
jie	80	絜
jie	80	芥
jie	80	藉
jie	80	诘
jie	80	颉
jie	80	骱
jie	63	诫
jie	29	羯
jie	15	孑
jie	11	蚧
jie	6	岊
jie	6	玠
jie	5	疖
jie	4	劼
jie	3	讦
jie	1	㛃
jie	1	桀
jie	1	疥
jie	1	蜐
jie	1	褯
jie	1	鲒
jin	12148	进
jin	5504	金
jin	3016	近
jin	2981	尽
jin	1826	仅
jin	1566	紧
jin	1474	今
jin	652	劲
jin	201	谨
jin	193	浸
jin	172	筋
jin	169	琎
jin	168	卺
jin	148	津
jin	143	禁
jin	124	晋
jin	119	斤
jin	80	堇
jin	80	墐
jin	80	妗
jin	80	巾
jin	80	廑
jin	80	槿
jin	80	矜
jin	80	衿
jin	68	瑾
jin	67	靳
jin	24	锦
jin	8	襟
jin	3	烬
jin	1	噤
jin	1	殣
jin	1	浕
jin	1	溍
jin	1	珒
jin	1	瑨
jin	1	祲
jin	1	缙
jin	1	荩
jin	1	觐
jin	1	赆
jin	1	馑
jin	1	𬬱
jing	2069	敬
jing	1300	竟
jing	923	经
jing	618	精
jing	573	鲸
jing	485	警
jing	456	井
jing	379	镜
jing	307	静
jing	241	净
jing	237	惊
jing	105	景
jing	99	靓
jing	83	兢
jing	83	茎
jing	82	京
jing	80	倞
jing	80	劲
jing	80	颈
jing	65	境
jing	52	睛
jing	47	菁
jing	43	晶
jing	23	径
jing	17	竞
jing	13	儆
jing	13	痉
jing	10	婧
jing	10	靖
jing	9	胫
jing	8	泾
jing	7	鼱
jing	5	刭
jing	5	旌
jing	5	荆
jing	2	猄
jing	2	獍
jing	2	璟
jing	2	竫
jing	2	阱
jing	1	䴖
jing	1	憬
jing	1	汫
jing	1	璥
jing	1	粳
jing	1	肼
jing	1	腈
jing	1	迳
jing	1	麖
jiong	80	泂
jiong	80	炅
jiong	41	冏
jiong	15	窘
jiong	11	迥
jiong	9	坰
jiong	4	炯
jiong	1	䌹
jiong	1	扃
jiong	1	颎
jiong	1	𬳶
jiu	504482	就
jiu	17299	救
jiu	8482	酒
jiu	7642	久
jiu	3151	旧
jiu	1624	九
jiu	735	厩
jiu	485	揪
jiu	148	啾
jiu	101	玖
jiu	85	灸
jiu	80	咎
jiu	80	氿
jiu	57	纠
jiu	46	鸠
jiu	38	舅
jiu	24	韭
jiu	23	鹫
jiu	17	究
jiu	16	臼
jiu	8	阄
jiu	5	赳
jiu	2	僦
jiu	2	疚
jiu	1	㠇
jiu	1	柩
jiu	1	桕
jiu	1	鬏
ju	2540	局
ju	1501	据
ju	1268	举
ju	754	车
ju	565	俱
ju	534	剧
ju	483	巨
ju	472	具
ju	459	距
ju	453	驹
ju	334	居
ju	322	踞
ju	300	聚
ju	278	拒
ju	267	锯
ju	195	沮
ju	161	菊
ju	107	焗
ju	101	咀
ju	99	拘
ju	97	蒟
ju	85	惧
ju	80	句
ju	80	岨
ju	80	弆
ju	80	枸
ju	80	柜
ju	80	泃
ju	80	砠
ju	80	苣
ju	80	苴
ju	80	趄
ju	80	遽
ju	80	鞠
ju	80	鞫
ju	59	狙
ju	34	橘
ju	17	疽
ju	16	筥
ju	16	钜
ju	13	掬
ju	13	醵
ju	10	炬
ju	7	锔
ju	6	矩
ju	2	椐
ju	2	雎
ju	1	䴗
ju	1	倨
ju	1	娵
ju	1	屦
ju	1	岠
ju	1	崌
ju	1	榉
ju	1	澽
ju	1	犋
ju	1	琚
ju	1	秬
ju	1	窭
ju	1	腒
ju	1	莒
ju	1	裾
ju	1	讵
ju	1	踽
ju	1	飓
ju	1	龃
ju	1	𬶋
juan	1769	卷
juan	1698	圈
juan	505	捐
juan	146	娟
juan	80	桊
juan	80	涓
juan	80	焆
juan	80	隽
juan	44	倦
juan	30	绢
juan	11	眷
juan	9	鹃
juan	2	狷
juan	2	鄄
juan	1	蠲
juan	1	锩
juan	1	镌
jue	887	诀
jue	457	绝
jue	285	爵
jue	230	攫
jue	165	掘
jue	134	倔
jue	119	獗
jue	97	决
jue	94	玦
jue	92	撅
jue	80	傕
jue	80	嚼
jue	80	崛
jue	80	爝
jue	80	觉
jue	80	角
jue	80	觖
jue	80	蹶
jue	38	劂
jue	38	孓
jue	34	蕨
jue	29	矍
jue	17	厥
jue	17	噘
jue	15	谲
jue	13	抉
jue	10	玃
jue	2	橛
jue	1	㵐
jue	1	桷
jue	1	珏
jue	1	砄
jue	1	镢
jue	1	𫔎
jue	1	𫘝
jun	1473	君
jun	1228	军
jun	1216	郡
jun	739	均
jun	281	俊
jun	251	菌
jun	80	䐃
jun	80	浚
jun	80	焌
jun	80	筠
jun	80	葰
jun	80	麇
jun	80	龟
jun	40	峻
jun	29	珺
jun	8	骏
jun	4	钧
jun	3	竣
jun	1	捃
jun	1	晙
jun	1	畯
jun	1	皲
jun	1	莙
jun	1	鲪
ka	7019	卡
ka	273	咔
ka	113	咯
ka	99	喀
ka	80	咖
ka	1	胩
kai	18483	开
kai	863	凯
kai	90	揩
kai	80	忾
kai	80	楷
kai	25	铠
kai	3	恺
kai	2	剀
kai	2	慨
kai	1	垲
kai	1	炌
kai	1	蒈
kai	1	锎
kai	1	锴
kai	1	闿
kan	142855	看
kan	2476	砍
kan	313	坎
kan	210	勘
kan	80	堪
kan	80	嵁
kan	80	戡
kan	80	槛
kan	80	阚
kan	33	刊
kan	26	瞰
kan	13	侃
kan	11	磡
kan	7	龛
kan	3	崁
kan	3	衎
kan	2	莰
kan	1	墈
kang	533	康
kang	350	抗
kang	80	亢
kang	80	伉
kang	80	扛
kang	80	炕
kang	46	闶
kang	15	糠
kang	6	慷
kang	3	钪
kang	1	𡐓
kang	1	𩾌
kao	12096	靠
kao	1948	烤
kao	966	考
kao	358	铐
kao	239	拷
kao	47	尻
kao	27	洘
kao	3	犒
kao	1	㸆
kao	1	栲
ke	54677	可
ke	5071	克
ke	2449	课
ke	2301	科
ke	1165	嗑
ke	816	柯
ke	804	颗
ke	558	客
ke	481	刻
ke	438	渴
ke	370	珂
ke	356	棵
ke	319	壳
ke	268	磕
ke	262	氪
ke	80	匼
ke	80	咳
ke	80	坷
ke	80	溘
ke	80	疴
ke	80	稞
ke	80	苛
ke	80	髁
ke	16	恪
ke	14	牁
ke	13	轲
ke	3	颏
ke	2	瞌
ke	1	岢
ke	1	炣
ke	1	窠
ke	1	缂
ke	1	蝌
ke	1	锞
ke	1	骒
kei	80	剋
ken	2299	肯
ken	399	啃
ken	80	垦
ken	10	恳
ken	2	裉
keng	701	坑
keng	80	吭
keng	44	硁
keng	1	铿
kong	2901	空
kong	540	孔
kong	180	崆
kong	107	控
kong	64	恐
kong	1	倥
kong	1	埪
kong	1	硿
kong	1	箜
kou	1609	口
kou	915	扣
kou	269	寇
kou	114	抠
kou	81	叩
kou	64	蔻
kou	1	眍
kou	1	筘
kou	1	芤
kou	1	𫸩
ku	9962	哭
ku	2168	酷
ku	1150	苦
ku	677	库
ku	253	裤
ku	167	窟
ku	131	枯
ku	80	刳
ku	80	矻
ku	4	绔
ku	2	骷
ku	1	喾
ku	1	圐
kua	434	夸
kua	404	跨
kua	266	垮
kua	80	侉
kua	80	姱
kua	80	挎
kua	61	胯
kuai	92473	快
kuai	4710	块
kuai	800	会
kuai	37	侩
kuai	8	筷
kuai	3	蒯
kuai	2	脍
kuai	1	㧟
kuai	1	哙
kuai	1	狯
kuai	1	郐
kuai	1	鲙
kuan	723	宽
kuan	562	款
kuan	8	髋
kuang	1033	狂
kuang	305	匡
kuang	262	眶
kuang	202	矿
kuang	195	框
kuang	158	筐
kuang	80	哐
kuang	33	况
kuang	22	夼
kuang	20	诓
kuang	11	旷
kuang	10	邝
kuang	7	诳
kuang	1	圹
kuang	1	洭
kuang	1	纩
kuang	1	贶
kuang	1	𫛭
kui	1077	岿
kui	598	窥
kui	309	亏
kui	267	魁
kui	251	夔
kui	118	奎
kui	111	葵
kui	80	傀
kui	80	匮
kui	80	喟
kui	80	悝
kui	80	溃
kui	80	睽
kui	80	跬
kui	80	馗
kui	51	盔
kui	45	蒉
kui	8	愧
kui	8	馈
kui	5	蝰
kui	3	喹
kui	3	暌
kui	3	逵
kui	1	愦
kui	1	戣
kui	1	揆
kui	1	櫆
kui	1	煃
kui	1	篑
kui	1	聩
kui	1	骙
kui	1	𫠆
kun	402	困
kun	255	捆
kun	232	坤
kun	193	昆
kun	80	婫
kun	48	髡
kun	35	阃
kun	4	焜
kun	3	悃
kun	2	琨
kun	1	堃
kun	1	壸
kun	1	裈
kun	1	醌
kun	1	锟
kun	1	鲲
kun	1	鹍
kuo	80	括
kuo	80	蛞
kuo	55	阔
kuo	26	廓
kuo	17	扩
la	59038	啦
la	12869	拉
la	1581	落
